#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	B_ext_z	u_x	u_y	u_z	Dt
8.448568e-04	0.31347454707879713	0.9495965966836125	-0.0001090900711028049	0.00026959748875531243	0	0	0.3085992646270863	0.9511921362304836	-0.00011766439789699674	4.974400882612797e-10
8.452322e-04	0.29876633134323394	0.954326287434705	-0.00012793278695074533	-0.00043615782034661557	0	0	0.30670036898027875	0.9518061089365677	-0.00012107184565836322	5.523118044894962e-10
8.456088e-04	0.2680235220323692	0.9634123578147807	-0.00014299345773025222	-0.0011198042681442055	0	0	0.288732246278085	0.9574098770897538	-0.00013118762852786872	5.457595669218671e-10
8.459878e-04	0.2217657028113556	0.975099968697787	-0.00015524870452611863	-0.0017447117228891478	0	0	0.2548085975461633	0.966991497728841	-0.0001481103994162476	4.889669118824447e-10
8.463739e-04	0.1608205493019838	0.9869836421108116	-0.00020280011210440976	-0.0022798514824187827	0	0	0.20510128214114565	0.9787407392537856	-0.0001714322360675683	5.285135032076394e-10
8.467797e-04	0.08542870663395383	0.996344259214578	-0.0002306794397176015	-0.002698004912313705	0	0	0.13893297736583093	0.9903017660712252	-0.00019979108569126265	5.24200025967482e-10
8.472091e-04	-0.0009622114586107222	0.999999506025839	-0.0002491930715634734	-0.002950040721898651	0	0	0.058110150200800785	0.9983101504249671	-0.00023238356202069977	5.303999425763005e-10
8.476896e-04	-0.09664434778200934	0.9953189369406852	-0.0002894979357695531	-0.002978735865316988	0	0	-0.03738350539999936	0.9993009561755781	-0.00026927789330755304	5.160303496475207e-10
8.481383e-04	-0.17653626884509457	0.9842940883403135	-0.0003056804927933004	-0.002761911435198273	0	0	-0.12269599275687423	0.9924442577216064	-0.000297786525536854	5.282233891834166e-10
8.485511e-04	-0.236294834731379	0.9716813452327534	-0.00033823946702000844	-0.002369186741848864	0	0	-0.19127775552149748	0.9815358972270304	-0.0003204643303103986	5.419416544483539e-10
8.489454e-04	-0.27803767037385313	0.9605701101961596	-0.00034241906876226964	-0.0018456267296007058	0	0	-0.24378215262434746	0.9698299590100493	-0.00033566114709877864	5.433138260475454e-10
8.493272e-04	-0.30255873491259005	0.9531306815528875	-0.0003403095960315091	-0.0012307156504398253	0	0	-0.28011762789348027	0.9599656223910652	-0.00034405038097743763	5.217776909648721e-10
8.497038e-04	-0.31068154103577855	0.9505140013523182	-0.0003365900164449213	-0.0005550922151568771	0	0	-0.3006301134404637	0.9537407478514499	-0.00034753493497591953	5.175078779370292e-10
8.500818e-04	-0.3024450090577888	0.9531667764181226	-0.0003358998641058665	0.00015413384159967928	0	0	-0.3052330086846085	0.9522776330452549	-0.00034642613730671775	4.94893660116087e-10
8.504567e-04	-0.27811586026700813	0.9605474805332741	-0.00032543681665212995	0.0008490305437327305	0	0	-0.29373303501846304	0.9558874348567385	-0.0003406197983251758	5.219483962415952e-10
8.508335e-04	-0.23802818252663235	0.9712581978981366	-0.00031199155899964845	0.001500260379194479	0	0	-0.2662349943296191	0.9639080967511396	-0.0003298664937014125	5.315974393493824e-10
8.512167e-04	-0.1827170571062988	0.9831654909383138	-0.0003073604366487684	0.00207644634281244	0	0	-0.2227241578482487	0.9748814546460179	-0.00031448060715003447	6.113429734749481e-10
8.516098e-04	-0.11362020871799623	0.9935242153440492	-0.000285824895388134	0.0025428066911303985	0	0	-0.16371164069963756	0.9865081915560726	-0.00029443539222933024	5.882370895368435e-10
