#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	B_ext_z
9.626252e-06	0.02698316974976147	0.00450432525515108	-0.013247753259716189	0	0	0.0009145981914522725
9.677748e-06	0.02631605596744363	0.003584627201521901	-0.016378698564758053	0	0	0.0009268366108147415
9.729010e-06	0.033436662936559614	0.010689261268025737	-0.010750889073409835	0	0	0.0009381129463277985
9.780717e-06	0.031327845514833495	0.009535645927139735	0.0005251985013391847	0	0	0.0009485595059492959
9.831257e-06	0.027220939187829737	0.016877846825288985	-0.004472440762420327	0	0	0.0009578601593929661
9.882479e-06	0.031870849026070375	0.006916491679031472	-0.005828670498484814	0	0	0.0009663588509477757
9.932734e-06	0.024407888262395924	-0.003364171400140541	0.0026424294532991963	0	0	0.0009737820845688176
9.982323e-06	0.03345483881115747	-0.005001694007135669	0.004831554331643974	0	0	0.0009802115622479855
1.003332e-05	0.032693746439190305	0.002590743557174217	0.0020544495749221913	0	0	0.000985890070036616
1.008605e-05	0.03520347374831335	0.0005757113134246918	0.00226630542037651	0	0	0.0009907594115650367
1.013716e-05	0.031362638771668915	0.00747849177563017	0.004934650205865934	0	0	0.0009945030043900464
1.018855e-05	0.030858837195981224	0.010565330456544862	0.01549035900800183	0	0	0.0009972940717735902
1.023973e-05	0.03671687308469452	0.007708484553896842	0.015215272008408548	0	0	0.0009991017338194306
1.028988e-05	0.03227503178309017	0.007951722643021915	0.008529797193719579	0	0	0.0009999301066646348
1.034065e-05	0.030263627183961056	0.01316444002489891	0.0052472999791177985	0	0	0.0009998172493398214
1.039054e-05	0.03676259858896747	0.007597493539799333	0.00989493065366968	0	0	0.0009987738744705367
1.044174e-05	0.03557485729053086	0.006515907543471171	0.019232798232217622	0	0	0.0009967430643909537
1.049258e-05	0.0318103322122796	0.0025030898197020888	0.01563600085979569	0	0	0.000993766128126115
1.054284e-05	0.03430677905588574	0.009247873373960498	0.02003851117285124	0	0	0.00098988585524268
1.059503e-05	0.028640076824236964	0.011554185931162681	0.021065993887195822	0	0	0.0009848730107337555
1.064628e-05	0.023706632129562467	0.011287995063344583	0.019634073631178264	0	0	0.0009789812547754467
1.069780e-05	0.02271599580587261	0.023076601032714757	0.02993394966512285	0	0	0.0009720949219786918
1.074877e-05	0.028430861288413035	0.011570061892066885	0.03301222452497982	0	0	0.0009643408484802325
1.079962e-05	0.028472007328030458	0.025084322009190065	0.030760048023619774	0	0	0.0009556766237477147
1.085098e-05	0.021902664776920964	0.014557429168401219	0.029191252644922436	0	0	0.000945993735649209
1.090214e-05	0.020158283841803216	0.018345947555288733	0.026608789360438537	0	0	0.0009354277829504489
1.095284e-05	0.023337240947888804	0.014230467555245404	0.03437926926633816	0	0	0.0009240586886821003
1.100438e-05	0.026842087557986744	0.012707505744195623	0.027752179240229314	0	0	0.0009115980407042537
1.105463e-05	0.024496419603728573	0.014678580583146104	0.03166445189408145	0	0	0.000898583449754459
1.110606e-05	0.024581188188130244	0.016928805949983954	0.03426032391008922	0	0	0.0008843879152340898
1.115520e-05	0.027474678850335083	0.012393511865897228	0.04498261192270657	0	0	0.0008700152362001282
1.120444e-05	0.03355894879108205	0.013657907572090313	0.03748825625900344	0	0	0.0008548284012864404
1.125737e-05	0.03386901704289147	0.011899032761443093	0.04505178225483748	0	0	0.0008376469023214468
1.130799e-05	0.02771712477493875	0.01628724630026553	0.05184756687484707	0	0	0.0008204019882653956
1.135886e-05	0.03167393937422461	0.01935020271472049	0.045664668885501844	0	0	0.000802282678687907
1.141047e-05	0.031654817635140955	0.02846643755016286	0.03724618462105565	0	0	0.0007831105803435335
1.146316e-05	0.02244766533406379	0.026991654935482636	0.055404183304251516	0	0	0.0007627393947374637
1.151373e-05	0.02090165681363314	0.024929358462325038	0.05846007991304256	0	0	0.0007424488222565929
1.156330e-05	0.03131987524592343	0.021846412878948094	0.053107477288489545	0	0	0.0007218777657661241
1.161525e-05	0.02489565674985105	0.0265984759040099	0.047562466753420574	0	0	0.0006996063152713626
1.166626e-05	0.024291271381679788	0.023378583578508687	0.04711238665852107	0	0	0.0006770575882938485
1.171856e-05	0.02646299937199921	0.031218689599348388	0.05097708206701345	0	0	0.0006532626412068784
1.176987e-05	0.023071600454672245	0.03004116672827964	0.04949129762673141	0	0	0.0006292690245352875
1.182183e-05	0.023959197131251473	0.02562551809479207	0.052291599879648334	0	0	0.0006043459784651034
1.187196e-05	0.0320176722035579	0.027537451529235816	0.05373784923654558	0	0	0.0005797230622048421
1.192150e-05	0.01973474814874886	0.026265006945750194	0.054529625559084444	0	0	0.0005548645756194668
1.197276e-05	0.012205043066830873	0.02815006798734124	0.052338100507506154	0	0	0.0005286062690385453
1.202388e-05	0.01706097855475372	0.019884960187632122	0.0632218003064918	0	0	0.000501905423311939
1.207471e-05	0.025168529712340546	0.015196968042422447	0.06750917968545539	0	0	0.00047487267462837046
1.212567e-05	0.01942209663428443	0.01893329718531608	0.06264869342240344	0	0	0.0004473167097808876
1.217636e-05	0.028302935614943334	0.02265492855689179	0.05511240562756308	0	0	0.0004194748618401333
1.222784e-05	0.022646449633537027	0.026559285135834287	0.05991199526545892	0	0	0.0003907927782594683
1.227900e-05	0.02058531101447265	0.018709420244501	0.05919002111147542	0	0	0.0003619056574603381
1.232896e-05	0.02727286709543711	0.02285578903530295	0.0630886642189667	0	0	0.00033335747786878594
1.237900e-05	0.020718923767354937	0.02530729353902062	0.05908606732758507	0	0	0.0003044562842454473
1.242892e-05	0.02693929386750546	0.011426547308174748	0.06274011790552038	0	0	0.0002753368317463734
1.247928e-05	0.027716304873269045	0.024865239291122887	0.061927866885188074	0	0	0.00024570649455283797
1.253111e-05	0.02816235529411316	0.025082882624695237	0.0637222723071523	0	0	0.00021496872507409195
