#t	<mx>	<my>	<mz>	u_anis_x	u_anis_y	u_anis_z
4.906533e-05	5.446140589176499e-05	-0.03742315091361348	0.9992995070596465	-3.2311317769301984e-06	0.03903442772646615	-0.999237866296923
4.907542e-05	5.4502229387067935e-05	-0.03739873066722664	0.9993004212818022	-3.228068274803781e-06	0.0390031445745813	-0.999239087857793
4.908552e-05	5.393040538937151e-05	-0.03737430563377055	0.9993013351186444	-3.225006034694913e-06	0.038971886470609104	-0.9992403074608837
4.909561e-05	5.275279887141179e-05	-0.037349808776945145	0.9993022510739521	-3.2219437652587252e-06	0.03894065339433153	-0.999241525109341
4.910571e-05	5.098359352664126e-05	-0.0373251742179559	0.9993031716002269	-3.2188802117412382e-06	0.03890944532540677	-0.9992427408063109
4.911580e-05	4.864412037637991e-05	-0.03730033803119796	0.9993040990692013	-3.2158141711091754e-06	0.03887826224337427	-0.9992439545549396
4.912590e-05	4.576260002728449e-05	-0.03727523901633007	0.999305035743371	-3.2127445065563775e-06	0.038847104127661305	-0.9992451663583733
4.913599e-05	4.237380169798257e-05	-0.037249819437414185	0.9993059837488922	-3.209670161211354e-06	0.03881597095759117	-0.9992463762197579
4.914609e-05	3.851862313882622e-05	-0.037224025720189756	0.9993069450501675	-3.2065901708800398e-06	0.038784862712392634	-0.9992475841422379
4.915618e-05	3.424359652360605e-05	-0.0371978090990651	0.9993079214264268	-3.2035036756694984e-06	0.03875377937121079	-0.9992487901289574
4.916628e-05	2.9600326283386117e-05	-0.03717112620601253	0.9993089144505806	-3.200409930351835e-06	0.03872272091311911	-0.9992499941830584
4.917637e-05	2.464486567483664e-05	-0.03714393959425834	0.9993099254705964	-3.197308313342746e-06	0.038691687317132364	-0.9992511963076804
4.918647e-05	1.943703961367821e-05	-0.037116218190444424	0.9993109555936236	-3.194198334185892e-06	0.03866067856222057	-0.9992523965059608
4.919656e-05	1.4039721949942212e-05	-0.03708793766980348	0.9993120056730466	-3.1910796394523577e-06	0.03862969462732358	-0.999253594781033
4.920666e-05	8.518075914633016e-06	-0.037059080749816974	0.9993130762986248	-3.187952016983604e-06	0.03859873549136622	-0.9992547911360268
4.921675e-05	2.938766905319911e-06	-0.03702963739880989	0.999314167789828	-3.184815398426392e-06	0.038567801133273724	-0.9992559855740676
4.922684e-05	-2.6308428802454265e-06	-0.03699960495696038	0.9993152801924465	-3.18166986002882e-06	0.03853689153198749	-0.9992571780982757
